,Average,Final Value,Maximum,Minimum,Position,Standard Deviation,Strategy,User
29,0.9134442405775189,0.971222996711731,0.971222996711731,0.06474819779396057,Pre,0.16936568473289543,stduser,6
30,0.8820199500769377,0.8985507488250732,0.9057971239089966,0.6811594367027283,Post,0.04249470590332867,stduser,7
31,0.8070652149617672,0.8768116235733032,0.8768116235733032,0.06521739065647125,Pre,0.18145582619963255,stduser,7
32,0.881643695756793,0.8976377844810486,0.9055117964744568,0.6929134130477905,Post,0.038093689432171715,stduser_p2p,0
33,0.8353838520124555,0.8976377844810486,0.9055117964744568,0.06299212574958801,Pre,0.19452722763499503,stduser_p2p,0
34,0.8917683009058237,0.9105691313743591,0.9186992049217224,0.7560975551605225,Post,0.03354813638632962,stduser_p2p,1
35,0.8371442983625457,0.9024389982223511,0.9105691313743591,0.056910570710897446,Pre,0.18690882868258207,stduser_p2p,1
36,0.8968023359775543,0.9069767594337463,0.930232584476471,0.8139534592628479,Post,0.026953852088446993,stduser_p2p,2
37,0.809835267602466,0.8527131676673889,0.8914728760719299,0.05426356568932533,Pre,0.19116411316636306,stduser_p2p,2
38,0.891682330518961,0.8947368264198303,0.9248120188713074,0.8045112490653992,Post,0.025348732633035935,stduser_p2p,3
39,0.8315319537650794,0.8872180581092834,0.8947368264198303,0.05263157933950424,Pre,0.19020159568194137,stduser_p2p,3
40,0.8315677866339684,0.8559321761131287,0.8983050584793091,0.6355932354927063,Post,0.0625897065331284,stduser_p2p,4
41,0.7073622872121632,0.5508474707603455,0.8220338821411133,0.17796610295772552,Pre,0.13452946343563948,stduser_p2p,4
42,0.9282155949622393,0.9492753744125366,0.9492753744125366,0.739130437374115,Post,0.036428785479763554,stduser_p2p,5
43,0.902853274717927,0.9420289993286133,0.9492753744125366,0.30434781312942505,Pre,0.12137491784169473,stduser_p2p,5
44,0.9192518275231123,0.9343065619468689,0.9416058659553528,0.7883211970329285,Post,0.03123251162604588,stduser_p2p,6
45,0.892791980644688,0.9416058659553528,0.956204354763031,0.0656934306025505,Pre,0.15973604150860296,stduser_p2p,6
46,0.8592592664062977,0.8666666746139526,0.8888888955116272,0.6666666865348816,Post,0.04027511778002037,stduser_p2p,7
47,0.7685185121372342,0.800000011920929,0.8518518805503845,0.07407407462596893,Pre,0.17187340187772632,stduser_p2p,7
48,0.9229999948292971,0.9359999895095825,0.9440000057220459,0.8320000171661377,Post,0.025670993128659062,weightuser,0
49,0.8812499910127372,0.9359999895095825,0.9440000057220459,0.0560000017285347,Pre,0.19588883661576031,weightuser,0
50,0.9116291087120771,0.9344262480735779,0.9344262480735779,0.7540983557701111,Post,0.03929590924252439,weightuser,1
51,0.8632172227371484,0.9344262480735779,0.9344262480735779,0.08196721225976944,Pre,0.1958917565273453,weightuser,1
52,0.887268515303731,0.9259259104728699,0.9259259104728699,0.7185184955596924,Post,0.050059443283590105,weightuser,2
53,0.7986111149657518,0.8666666746139526,0.8814814686775208,0.06666667014360428,Pre,0.18173109740597176,weightuser,2
54,0.8888134248554707,0.9057971239089966,0.9130434989929199,0.760869562625885,Post,0.02798367974942285,weightuser,3
55,0.8385416832752526,0.8985507488250732,0.9130434989929199,0.07246376574039459,Pre,0.17684384323313115,weightuser,3
56,0.8692934699356556,0.886956512928009,0.895652174949646,0.739130437374115,Post,0.034474473235463536,weightuser,4
57,0.6970108612440526,0.7739130258560181,0.7739130258560181,0.1826086938381195,Pre,0.14310077588129363,weightuser,4
58,0.9093749951571226,0.9214285612106323,0.9357143044471741,0.7714285850524902,Post,0.030380106671190434,weightuser,5
59,0.8741071438416839,0.9214285612106323,0.9214285612106323,0.33571428060531616,Pre,0.1386633316695699,weightuser,5
60,0.8927238881587982,0.9179104566574097,0.9179104566574097,0.7313432693481445,Post,0.03630877385586165,weightuser,6
61,0.8642723970115185,0.9104477763175964,0.9253731369972229,0.0746268630027771,Pre,0.15522609817069938,weightuser,6
62,0.8838582597672939,0.8976377844810486,0.9212598204612732,0.7086614370346069,Post,0.03981052247358869,weightuser,7
63,0.7691929307766259,0.8188976645469666,0.8582677245140076,0.06299212574958801,Pre,0.18513816619684897,weightuser,7
64,0.8979334738105536,0.9032257795333862,0.9274193644523621,0.75,Post,0.03407254739330938,weightuser_p2p,0
65,0.8530745846219361,0.8951612710952759,0.9193548560142517,0.08064515888690948,Pre,0.17587457525650305,weightuser_p2p,0
66,0.8941701743751764,0.924369752407074,0.924369752407074,0.8067227005958557,Post,0.034254608723773554,weightuser_p2p,1
67,0.8587184932548553,0.924369752407074,0.9327731132507324,0.08403361588716507,Pre,0.1867201242196049,weightuser_p2p,1
68,0.9132462739944458,0.9179104566574097,0.9477611780166626,0.753731369972229,Post,0.03294112201910906,weightuser_p2p,2
69,0.8516791053116322,0.9253731369972229,0.9328358173370361,0.06716418266296387,Pre,0.20017317685152972,weightuser_p2p,2
70,0.8905172478407621,0.9103448390960693,0.9172413945198059,0.7241379022598267,Post,0.03960829998563289,weightuser_p2p,3
71,0.8327586206141859,0.8896551728248596,0.9103448390960693,0.07586207240819931,Pre,0.19040603622527041,weightuser_p2p,3
72,0.8144358340650797,0.8495575189590454,0.8584070801734924,0.6194690465927124,Post,0.05129138876023509,weightuser_p2p,4
73,0.7129424731247127,0.7964601516723633,0.7964601516723633,0.18584071099758148,Pre,0.13519015934743658,weightuser_p2p,4
74,0.933850385248661,0.9416058659553528,0.9489051103591919,0.7737226486206055,Post,0.031497931028600414,weightuser_p2p,5
75,0.9046532930806279,0.9343065619468689,0.9489051103591919,0.37226277589797974,Pre,0.12556730443720096,weightuser_p2p,5
76,0.9302536360919476,0.9492753744125366,0.9492753744125366,0.7898550629615784,Post,0.030676987181644598,weightuser_p2p,6
77,0.8937953044660389,0.9347826242446899,0.95652174949646,0.06521739065647125,Pre,0.15733369353302734,weightuser_p2p,6
78,0.8682369310408831,0.8731343150138855,0.9029850959777832,0.746268630027771,Post,0.02472345158090168,weightuser_p2p,7
79,0.8008395440992899,0.8731343150138855,0.8805969953536987,0.02985074557363987,Pre,0.19421307692382708,weightuser_p2p,7
80,0.8538306634873152,0.8548387289047241,0.8629032373428345,0.8064516186714172,Post,0.009402600270623595,localuser,0
81,0.8293850983027369,0.8548387289047241,0.8629032373428345,0.07258064299821854,Pre,0.13625079378522323,localuser,0
82,0.7508081886917353,0.75,0.7758620977401733,0.6379310488700867,Post,0.02180448250409489,localuser,1
83,0.7297952575609088,0.75,0.7758620977401733,0.07758620381355286,Pre,0.11915217916549499,localuser,1
84,0.8858695905655622,0.8913043737411499,0.8985507488250732,0.782608687877655,Post,0.019342538397459096,localuser,2
85,0.8598279231227934,0.8913043737411499,0.8985507488250732,0.05797101557254791,Pre,0.14530758376177577,localuser,2
86,0.8442234955728054,0.8484848737716675,0.8560606241226196,0.7348484992980957,Post,0.020216198432000468,localuser,3
87,0.8198390251491219,0.8409090638160706,0.8560606241226196,0.06818182021379471,Pre,0.13650474757634565,localuser,3
88,0.7963541783392429,0.800000011920929,0.8083333373069763,0.699999988079071,Post,0.01779238951079128,localuser,4
89,0.7773437611758709,0.800000011920929,0.8083333373069763,0.19166666269302368,Pre,0.10668283026054327,localuser,4
90,0.8586309663951397,0.8639456033706665,0.8707482814788818,0.7687074542045593,Post,0.017237756192303853,localuser,5
91,0.8428996726870537,0.8639456033706665,0.8707482814788818,0.36054420471191406,Pre,0.08832672110833528,localuser,5
92,0.83642578125,0.8359375,0.8984375,0.765625,Post,0.018210992381808122,localuser,6
93,0.81201171875,0.8359375,0.8984375,0.0546875,Pre,0.13723309361014757,localuser,6
94,0.8249045871198177,0.8244274854660034,0.8625954389572144,0.6793892979621887,Post,0.029188962676566375,localuser,7
95,0.8015267243608832,0.8244274854660034,0.8625954389572144,0.07633587718009949,Pre,0.133478692151769,localuser,7
